-1,-1,781.0
-1,-1,925.0
-1,-1,1129.0
-1,-1,13.0
-1,-1,598.0
-1,-1,7.0
-1,-1,860.0
-1,-1,377.0
-1,-1,42.0
-1,-1,1288.0
-1,-1,766.0
-1,-1,1044.0
-1,-1,281.0
-1,-1,40.0
-1,-1,195.0
-1,-1,122.0
-1,-1,46.0
-1,-1,1041.0
-1,-1,450.0
-1,-1,171.0
-1,-1,166.0
-1,-1,1113.0
-1,-1,53.0
-1,-1,237.0
-1,-1,1077.0
-1,-1,1052.0
-1,-1,1155.0
-1,-1,643.0
-1,-1,344.0
-1,-1,565.0
-1,-1,133.0
-1,-1,1221.0
-1,-1,134.0
-1,-1,307.0
-1,-1,996.0
-1,-1,125.0
-1,-1,837.0
-1,-1,543.0
-1,-1,594.0
-1,-1,597.0
-1,-1,620.0
-1,-1,685.0
-1,-1,141.0
-1,-1,1234.0
-1,-1,970.0
-1,-1,583.0
-1,-1,878.0
-1,-1,805.0
-1,-1,170.0
-1,-1,218.0
-1,-1,1030.0
-1,-1,1080.0
-1,-1,871.0
-1,-1,617.0
-1,-1,1003.0
-1,-1,993.0
-1,-1,548.0
-1,-1,668.0
-1,-1,358.0
-1,-1,44.0
-1,-1,336.0
-1,-1,403.0
-1,-1,575.0
-1,-1,154.0
-1,-1,414.0
-1,-1,1313.0
-1,-1,605.0
-1,-1,337.0
-1,-1,523.0
-1,-1,540.0
-1,-1,712.0
-1,-1,1066.0
-1,-1,919.0
-1,-1,831.0
-1,-1,785.0
-1,-1,564.0
-1,-1,939.0
-1,-1,1012.0
-1,-1,36.0
-1,-1,1004.0
-1,-1,705.0
-1,-1,260.0
-1,-1,588.0
-1,-1,542.0
-1,-1,338.0
-1,-1,913.0
-1,-1,207.0
-1,-1,552.0
-1,-1,1058.0
-1,-1,708.0
-1,-1,690.0
-1,-1,266.0
-1,-1,737.0
-1,-1,906.0
-1,-1,26.0
-1,-1,641.0
-1,-1,1161.0
-1,-1,1210.0
-1,-1,386.0
-1,-1,332.0
-1,-1,986.0
-1,-1,963.0
-1,-1,1081.0
-1,-1,940.0
-1,-1,267.0
-1,-1,39.0
-1,-1,864.0
-1,-1,54.0
-1,-1,929.0
-1,-1,432.0
-1,-1,592.0
-1,-1,274.0
-1,-1,539.0
-1,-1,677.0
-1,-1,1191.0
-1,-1,609.0
-1,-1,8.0
-1,-1,836.0
-1,-1,451.0
-1,-1,293.0
-1,-1,1224.0
-1,-1,228.0
-1,-1,1214.0
-1,-1,72.0
-1,-1,1208.0
-1,-1,492.0
-1,-1,639.0
-1,-1,109.0
-1,-1,385.0
-1,-1,927.0
-1,-1,280.0
-1,-1,603.0
-1,-1,584.0
-1,-1,1189.0
-1,-1,88.0
-1,-1,823.0
-1,-1,1231.0
-1,-1,1343.0
-1,-1,1225.0
-1,-1,994.0
-1,-1,976.0
-1,-1,1096.0
-1,-1,486.0
-1,-1,376.0
-1,-1,455.0
-1,-1,627.0
-1,-1,93.0
-1,-1,470.0
-1,-1,177.0
-1,-1,96.0
-1,-1,1177.0
-1,-1,703.0
-1,-1,1103.0
-1,-1,772.0
-1,-1,814.0
-1,-1,89.0
-1,-1,700.0
-1,-1,495.0
-1,-1,842.0
-1,-1,984.0
-1,-1,28.0
-1,-1,140.0
-1,-1,857.0
-1,-1,243.0
-1,-1,1260.0
-1,-1,187.0
-1,-1,32.0
-1,-1,1230.0
-1,-1,315.0
-1,-1,985.0
-1,-1,185.0
-1,-1,17.0
-1,-1,935.0
-1,-1,1117.0
-1,-1,334.0
-1,-1,58.0
-1,-1,559.0
-1,-1,943.0
-1,-1,1353.0
-1,-1,63.0
-1,-1,1233.0
-1,-1,148.0
-1,-1,85.0
-1,-1,378.0
-1,-1,1292.0
-1,-1,335.0
-1,-1,1028.0
-1,-1,285.0
-1,-1,112.0
0,518,557.0
1,213,1344.0
2,211,662.0
3,516,1268.0
4,496,1099.0
5,289,1360.0
6,198,1092.0
7,111,22.0
8,256,804.0
9,255,178.0
10,114,116.0
11,112,10.0
12,517,1087.0
13,250,911.0
14,230,224.0
15,311,587.0
16,296,1071.0
17,125,310.0
18,317,1015.0
19,139,698.0
20,388,1017.0
21,274,70.0
22,275,1332.0
23,132,920.0
24,257,775.0
25,283,613.0
26,317,938.0
27,112,610.0
28,273,866.0
29,310,202.0
30,250,824.0
31,205,387.0
32,275,497.0
33,275,395.0
34,273,456.0
35,311,719.0
36,122,910.0
37,255,1329.0
38,273,1001.0
39,122,744.0
40,254,915.0
41,131,270.0
42,120,666.0
43,126,103.0
44,263,874.0
45,287,479.0
46,113,1270.0
47,296,520.0
48,230,1242.0
49,276,490.0
50,273,981.0
51,116,105.0
52,211,1227.0
53,114,809.0
54,283,571.0
55,230,409.0
55,230,453.0
56,288,1082.0
57,129,94.0
58,523,745.0
59,316,434.0
60,304,198.0
61,210,833.0
62,258,655.0
63,311,222.0
64,255,24.0
65,230,197.0
66,118,118.0
67,304,101.0
68,122,359.0
69,118,694.0
70,270,802.0
71,273,375.0
72,199,481.0
73,275,341.0
74,247,964.0
75,293,930.0
76,516,447.0
77,310,886.0
78,139,180.0
79,126,1141.0
80,124,74.0
81,113,776.0
82,247,1181.0
83,199,1182.0
84,255,68.0
85,312,1287.0
86,307,438.0
87,310,1291.0
88,305,257.0
89,496,872.0
90,250,710.0
91,147,959.0
92,270,757.0
93,247,49.0
94,283,869.0
95,537,1150.0
96,314,812.0
97,310,1007.0
98,310,3.0
99,296,34.0
100,317,110.0
101,128,1325.0
102,273,388.0
103,317,245.0
104,255,314.0
105,130,471.0
106,133,145.0
107,143,782.0
108,143,840.0
109,518,649.0
110,246,1340.0
140,132,158.0
152,315,1167.0
153,300,1084.0
154,255,818.0
155,122,1300.0
156,401,299.0
157,112,631.0
158,304,1148.0
159,114,752.0
160,399,284.0
161,146,680.0
162,251,855.0
163,296,215.0
164,126,727.0
165,310,276.0
166,246,265.0
167,273,1303.0
168,310,743.0
169,122,579.0
170,202,590.0
171,124,1301.0
172,275,626.0
173,122,1299.0
174,143,1259.0
175,114,734.0
176,299,713.0
177,126,865.0
178,263,514.0
179,296,76.0
180,516,11.0
181,300,348.0
182,317,806.0
183,311,331.0
184,312,657.0
185,143,1162.0
186,311,651.0
187,273,305.0
188,230,675.0
189,230,635.0
190,211,822.0
191,121,183.0
192,199,684.0
193,311,856.0
194,137,979.0
195,271,650.0
196,122,161.0
196,122,474.0
197,523,1223.0
214,286,793.0
215,514,426.0
216,283,972.0
217,127,291.0
218,299,923.0
219,252,1265.0
220,250,1274.0
221,143,1179.0
222,199,982.0
223,231,214.0
224,300,429.0
225,212,142.0
226,119,325.0
227,301,5.0
228,212,1342.0
235,302,221.0
236,273,20.0
237,313,21.0
238,291,211.0
239,294,443.0
240,122,12.0
241,296,942.0
242,287,632.0
243,296,1212.0
244,202,509.0
245,246,491.0
265,295,405.0
266,199,725.0
267,247,308.0
268,113,683.0
268,113,821.0
269,497,30.0
277,114,92.0
278,114,487.0
279,273,1046.0
280,202,510.0
281,118,1278.0
282,114,1175.0
284,295,978.0
285,283,555.0
319,253,547.0
320,246,1049.0
321,296,176.0
322,296,59.0
323,118,163.0
324,273,60.0
325,306,339.0
326,307,1089.0
327,199,227.0
328,199,1222.0
328,199,508.0
329,388,1367.0
330,283,568.0
330,283,424.0
331,122,1205.0
332,207,1308.0
335,496,577.0
336,260,1203.0
337,143,69.0
338,283,808.0
339,272,1321.0
340,400,1112.0
341,304,967.0
342,283,550.0
343,496,262.0
344,199,1126.0
345,199,905.0
346,283,1366.0
347,210,1319.0
347,210,1320.0
348,283,951.0
349,296,1369.0
350,114,77.0
351,122,738.0
352,515,193.0
352,515,475.0
353,275,162.0
354,113,50.0
355,263,29.0
355,263,6.0
356,388,1286.0
357,295,268.0
358,283,714.0
359,496,529.0
360,250,400.0
361,295,611.0
362,199,1356.0
363,211,1186.0
364,199,402.0
365,496,1217.0
366,310,585.0
367,286,272.0
368,233,1018.0
369,286,394.0
370,273,828.0
371,232,389.0
372,289,320.0
373,199,213.0
374,296,748.0
375,249,4.0
376,263,90.0
377,202,997.0
378,230,127.0
379,255,580.0
380,296,589.0
381,311,95.0
382,303,114.0
383,288,917.0
384,206,764.0
385,234,676.0
386,122,1368.0
387,118,33.0
390,251,1035.0
391,114,165.0
392,250,9.0
393,516,2.0
394,294,947.0
395,293,1361.0
396,209,1297.0
397,273,108.0
403,255,516.0
404,129,120.0
405,309,1131.0
406,299,750.0
407,516,420.0
408,261,787.0
409,246,511.0
410,251,1249.0
410,251,1095.0
411,114,904.0
412,311,321.0
413,304,81.0
414,273,126.0
415,114,1271.0
416,199,995.0
417,270,413.0
418,255,71.0
419,516,1331.0
420,122,51.0
421,306,382.0
422,134,638.0
423,127,593.0
424,122,330.0
425,128,1211.0
426,151,251.0
427,273,726.0
428,128,1152.0
429,317,19.0
430,263,1068.0
431,127,132.0
432,202,966.0
433,497,302.0
433,497,1134.0
433,497,179.0
434,122,1145.0
435,296,1347.0
436,311,483.0
437,263,1059.0
438,310,55.0
439,310,945.0
440,497,862.0
441,288,226.0
442,208,778.0
443,150,875.0
444,288,384.0
445,296,25.0
446,202,681.0
447,202,581.0
448,525,231.0
449,199,1341.0
450,211,1128.0
451,496,885.0
452,496,688.0
453,496,1065.0
454,526,679.0
454,526,533.0
455,298,701.0
456,311,1136.0
457,310,661.0
458,263,909.0
459,139,780.0
460,114,80.0
461,119,755.0
462,255,1047.0
463,199,1143.0
464,283,75.0
465,250,484.0
466,310,758.0
467,122,436.0
468,263,656.0
469,334,1258.0
470,283,537.0
471,114,196.0
472,304,279.0
474,294,421.0
474,283,419.0
474,203,861.0
474,229,380.0
474,198,156.0
474,262,393.0
474,309,813.0
474,525,263.0
474,296,784.0
474,294,188.0
474,514,731.0
474,246,61.0
474,399,129.0
474,399,124.0
474,473,652.0
474,522,634.0
474,521,1359.0
474,519,1333.0
474,518,614.0
474,474,23.0
474,283,1079.0
474,283,1207.0
474,518,1009.0
474,518,553.0
474,496,551.0
474,296,1101.0
474,141,749.0
474,524,1040.0
474,246,724.0
474,399,87.0
474,520,646.0
474,246,977.0
474,521,973.0
474,474,191.0
474,514,969.0
474,283,448.0
474,283,591.0
474,294,431.0
474,514,894.0
475,136,826.0
476,283,506.0
477,264,1204.0
478,233,1019.0
479,135,729.0
480,211,1273.0
481,113,608.0
482,255,100.0
483,129,111.0
484,122,27.0
485,114,323.0
486,273,364.0
487,255,1338.0
488,114,1192.0
489,398,383.0
490,388,15.0
491,290,1365.0
492,299,1104.0
493,246,147.0
494,255,851.0
495,255,558.0
498,256,496.0
499,255,16.0
500,311,1074.0
501,402,223.0
502,259,1348.0
503,311,505.0
504,273,79.0
505,126,47.0
505,126,41.0
506,131,1180.0
507,311,711.0
508,296,1116.0
509,250,1250.0
510,199,1115.0
511,204,1122.0
512,246,1029.0
513,288,84.0
527,317,62.0
528,497,790.0
529,139,446.0
530,199,741.0
531,388,644.0
532,199,138.0
533,496,512.0
534,496,1151.0
535,283,1216.0
536,148,1064.0
538,247,52.0
539,311,1345.0
540,118,1172.0
541,389,422.0
542,270,761.0
543,122,102.0
544,138,633.0
545,145,73.0
546,297,602.0
547,212,253.0
547,212,530.0
548,200,665.0
549,250,220.0
550,522,897.0
551,311,57.0
552,516,360.0
553,129,287.0
554,199,799.0
555,283,354.0
556,311,560.0
557,304,647.0
558,333,798.0
559,144,1285.0
560,234,800.0
561,201,1137.0
562,273,292.0
563,263,971.0
564,295,115.0
565,270,622.0
566,318,849.0
567,202,1236.0
568,514,876.0
569,230,205.0
570,142,242.0
571,199,1139.0
572,283,261.0
573,518,1309.0
574,275,1213.0
575,270,273.0
576,230,1304.0
577,112,671.0
578,296,1282.0
579,288,430.0
580,514,1293.0
581,115,1183.0
582,288,445.0
583,296,31.0
584,311,868.0
585,399,1302.0
586,311,1014.0
587,311,955.0
588,247,562.0
589,199,853.0
590,296,735.0
591,263,1022.0
592,202,463.0
593,250,895.0
594,113,146.0
595,246,1275.0
596,294,908.0
597,275,277.0
598,311,113.0
599,311,847.0
600,246,889.0
601,275,433.0
602,250,771.0
603,263,37.0
604,263,873.0
605,296,624.0
606,250,18.0
607,301,249.0
608,139,123.0
609,199,898.0
610,299,241.0
611,255,792.0
612,311,716.0
613,202,733.0
614,283,686.0
615,275,718.0
616,292,503.0
617,310,926.0
618,521,441.0
619,123,1039.0
620,304,566.0
621,149,517.0
622,246,578.0
623,516,888.0
624,299,150.0
625,202,209.0
626,246,1277.0
627,119,271.0
628,112,500.0
629,273,128.0
630,134,907.0
631,113,1280.0
632,117,476.0
633,283,153.0
634,248,1062.0
635,147,130.0
636,522,1314.0
637,139,232.0
638,296,576.0
639,118,439.0
640,258,1240.0
641,317,660.0
642,275,1226.0
643,118,630.0
644,139,14.0
645,273,682.0
645,273,536.0
646,114,149.0
647,308,107.0
648,202,1075.0
649,296,1163.0
650,399,1063.0
651,255,363.0
652,255,619.0
653,311,850.0
654,255,283.0
